metric,higher_is_better,domain,mask_severity,placement_a,placement_b,n_subjects,mean_a,mean_b,mean_diff,std_diff,t_stat,df,p_raw,p_bonferroni,cohens_d,significant_05_adj,significant_01_adj
l1,False,dtd,5,top_left,bottom_right,1926,0.18823,0.180734,0.007496,0.097993,3.357,1925,0.0008032639454487329,0.008032639454487329,0.0765,True,True
l1,False,dtd,5,top_right,center,1926,0.188097,0.143387,0.04471,0.089846,21.8389,1925,1.211820417969556e-94,1.211820417969556e-93,0.4976,True,True
l1,False,dtd,5,top_right,bottom_left,1926,0.188097,0.183049,0.005048,0.095431,2.3214,1925,0.020371831247730544,0.20371831247730543,0.0529,False,False
l1,False,dtd,5,top_right,bottom_right,1926,0.188097,0.180734,0.007363,0.098971,3.2648,1925,0.0011146712789858332,0.011146712789858331,0.0744,True,False
l1,False,dtd,5,center,bottom_left,1926,0.143387,0.183049,-0.039662,0.086196,-20.1938,1925,2.0977266882592003e-82,2.0977266882592002e-81,-0.4601,True,True
l1,False,dtd,5,center,bottom_right,1926,0.143387,0.180734,-0.037347,0.08815,-18.5936,1925,4.208987540640076e-71,4.2089875406400755e-70,-0.4237,True,True
l1,False,dtd,5,bottom_left,bottom_right,1926,0.183049,0.180734,0.002315,0.086505,1.1744,1925,0.24039083033869124,1.0,0.0268,False,False
l1,False,dtd,10,top_left,top_right,1926,0.201693,0.196956,0.004736,0.073832,2.8153,1925,0.004923370154984161,0.04923370154984161,0.0641,True,False
l1,False,dtd,10,top_left,center,1926,0.201693,0.155211,0.046481,0.085077,23.9769,1925,2.204863446280479e-111,2.204863446280479e-110,0.5463,True,True
l1,False,dtd,10,top_left,bottom_left,1926,0.201693,0.193246,0.008447,0.081697,4.5376,1925,6.040843705207045e-06,6.0408437052070446e-05,0.1034,True,True
l1,False,dtd,10,top_left,bottom_right,1926,0.201693,0.190252,0.011441,0.092594,5.4225,1925,6.618716992106806e-08,6.618716992106806e-07,0.1236,True,True
l1,False,dtd,10,top_right,center,1926,0.196956,0.155211,0.041745,0.082229,22.2796,1925,5.086643614634554e-98,5.086643614634554e-97,0.5077,True,True
l1,False,dtd,10,top_right,bottom_left,1926,0.196956,0.193246,0.003711,0.083032,1.9613,1925,0.04998529282483802,0.4998529282483802,0.0447,False,False
l1,False,dtd,10,top_right,bottom_right,1926,0.196956,0.190252,0.006704,0.09099,3.2337,1925,0.0012427133695005596,0.012427133695005596,0.0737,True,False
l1,False,dtd,10,center,bottom_left,1926,0.155211,0.193246,-0.038034,0.078294,-21.3193,1925,1.0300325185753993e-90,1.0300325185753993e-89,-0.4858,True,True
l1,False,dtd,10,center,bottom_right,1926,0.155211,0.190252,-0.035041,0.080446,-19.116,1925,1.007622268772557e-74,1.007622268772557e-73,-0.4356,True,True
l1,False,dtd,10,bottom_left,bottom_right,1926,0.193246,0.190252,0.002994,0.075313,1.7445,1925,0.081237151196554,0.81237151196554,0.0397,False,False
l1,False,dtd,20,top_left,top_right,1926,0.211958,0.210296,0.001661,0.065428,1.1143,1925,0.26528858316629533,1.0,0.0254,False,False
l1,False,dtd,20,top_left,center,1926,0.211958,0.166876,0.045081,0.068224,28.9991,1925,1.0182852809392402e-153,1.0182852809392401e-152,0.6608,True,True
l1,False,dtd,20,top_left,bottom_left,1926,0.211958,0.204093,0.007864,0.069753,4.948,1925,8.15009781696316e-07,8.15009781696316e-06,0.1127,True,True
l1,False,dtd,20,top_left,bottom_right,1926,0.211958,0.205444,0.006513,0.07861,3.6362,1925,0.000283998905482731,0.00283998905482731,0.0829,True,True
l1,False,dtd,20,top_right,center,1926,0.210296,0.166876,0.04342,0.072831,26.1639,1925,2.3452509337575952e-129,2.345250933757595e-128,0.5962,True,True
l1,False,dtd,20,top_right,bottom_left,1926,0.210296,0.204093,0.006203,0.078737,3.4575,1925,0.0005571496876222865,0.0055714968762228655,0.0788,True,True
l1,False,dtd,20,top_right,bottom_right,1926,0.210296,0.205444,0.004852,0.08066,2.6399,1925,0.008360287800445882,0.08360287800445883,0.0602,False,False
l1,False,dtd,20,center,bottom_left,1926,0.166876,0.204093,-0.037217,0.06677,-24.4616,1925,2.6899706256935424e-115,2.6899706256935423e-114,-0.5574,True,True
l1,False,dtd,20,center,bottom_right,1926,0.166876,0.205444,-0.038568,0.066522,-25.4441,1925,2.3558185186812977e-123,2.3558185186812978e-122,-0.5798,True,True
l1,False,dtd,20,bottom_left,bottom_right,1926,0.204093,0.205444,-0.001351,0.066773,-0.888,1925,0.3746350124158895,1.0,-0.0202,False,False
l1,False,dtd,30,top_left,top_right,1926,0.22082,0.217645,0.003175,0.057553,2.421,1925,0.015570102509283331,0.15570102509283332,0.0552,False,False
l1,False,dtd,30,top_left,center,1926,0.22082,0.174579,0.04624,0.062953,32.2355,1925,1.124773487108765e-182,1.124773487108765e-181,0.7345,True,True
l1,False,dtd,30,top_left,bottom_left,1926,0.22082,0.211373,0.009446,0.0591,7.0147,1925,3.179856837894819e-12,3.179856837894819e-11,0.1598,True,True
l1,False,dtd,30,top_left,bottom_right,1926,0.22082,0.212756,0.008064,0.069036,5.1262,1925,3.2536113051828037e-07,3.2536113051828036e-06,0.1168,True,True
l1,False,dtd,30,top_right,center,1926,0.217645,0.174579,0.043065,0.066046,28.616,1925,2.2919581409742425e-150,2.2919581409742425e-149,0.6521,True,True
l1,False,dtd,30,top_right,bottom_left,1926,0.217645,0.211373,0.006271,0.066286,4.1521,1925,3.4376300804969025e-05,0.0003437630080496902,0.0946,True,True
l1,False,dtd,30,top_right,bottom_right,1926,0.217645,0.212756,0.004889,0.066142,3.2439,1925,0.0011994546888113443,0.011994546888113442,0.0739,True,False
l1,False,dtd,30,center,bottom_left,1926,0.174579,0.211373,-0.036794,0.057846,-27.9147,1925,2.829197516956454e-144,2.829197516956454e-143,-0.6361,True,True
l1,False,dtd,30,center,bottom_right,1926,0.174579,0.212756,-0.038177,0.058637,-28.5727,1925,5.47775585619146e-150,5.47775585619146e-149,-0.6511,True,True
l1,False,dtd,30,bottom_left,bottom_right,1926,0.211373,0.212756,-0.001383,0.053418,-1.1359,1925,0.2561547563126948,1.0,-0.0259,False,False
l1,False,dtd,40,top_left,top_right,1926,0.235528,0.225591,0.009937,0.052604,8.2905,1925,2.0893729122706357e-16,2.0893729122706357e-15,0.1889,True,True
l1,False,dtd,40,top_left,center,1926,0.235528,0.18158,0.053948,0.066033,35.8544,1925,4.384520732652148e-216,4.384520732652148e-215,0.817,True,True
l1,False,dtd,40,top_left,bottom_left,1926,0.235528,0.223509,0.01202,0.051702,10.2028,1925,7.696680765669443e-24,7.696680765669444e-23,0.2325,True,True
l1,False,dtd,40,top_left,bottom_right,1926,0.235528,0.224695,0.010834,0.055963,8.4956,1925,3.8789212998738434e-17,3.8789212998738433e-16,0.1936,True,True
l1,False,dtd,40,top_right,center,1926,0.225591,0.18158,0.044011,0.060434,31.9599,1925,3.596784941828254e-180,3.5967849418282544e-179,0.7282,True,True
l1,False,dtd,40,top_right,bottom_left,1926,0.225591,0.223509,0.002082,0.054531,1.6759,1925,0.09391104235393387,0.9391104235393387,0.0382,False,False
l1,False,dtd,40,top_right,bottom_right,1926,0.225591,0.224695,0.000896,0.051291,0.7668,1925,0.4432811522577975,1.0,0.0175,False,False
l1,False,dtd,40,center,bottom_left,1926,0.18158,0.223509,-0.041928,0.058278,-31.5743,1925,1.1194529704604316e-176,1.1194529704604316e-175,-0.7195,True,True
l1,False,dtd,40,center,bottom_right,1926,0.18158,0.224695,-0.043115,0.058508,-32.3395,1925,1.2690227385822534e-183,1.2690227385822533e-182,-0.7369,True,True
l1,False,dtd,40,bottom_left,bottom_right,1926,0.223509,0.224695,-0.001186,0.045328,-1.1485,1925,0.2508943502816494,1.0,-0.0262,False,False
l1,False,imagenet-simple,5,top_left,top_right,1926,0.11135,0.115259,-0.003909,0.08108,-2.1161,1925,0.03446404316127365,0.3446404316127365,-0.0482,False,False
l1,False,imagenet-simple,5,top_left,center,1926,0.11135,0.138594,-0.027244,0.099766,-11.9846,1925,5.699138362519421e-32,5.69913836251942e-31,-0.2731,True,True
l1,False,imagenet-simple,5,top_left,bottom_left,1926,0.11135,0.129385,-0.018035,0.098444,-8.0401,1925,1.5518364951625342e-15,1.5518364951625343e-14,-0.1832,True,True
l1,False,imagenet-simple,5,top_left,bottom_right,1926,0.11135,0.135502,-0.024152,0.105599,-10.0375,1925,3.824151200852006e-23,3.824151200852006e-22,-0.2287,True,True
l1,False,imagenet-simple,5,top_right,center,1926,0.115259,0.138594,-0.023335,0.102148,-10.0254,1925,4.295073005221806e-23,4.295073005221806e-22,-0.2284,True,True
l1,False,imagenet-simple,5,top_right,bottom_left,1926,0.115259,0.129385,-0.014126,0.101503,-6.1075,1925,1.2213025008191113e-09,1.2213025008191113e-08,-0.1392,True,True
l1,False,imagenet-simple,5,top_right,bottom_right,1926,0.115259,0.135502,-0.020243,0.10331,-8.5991,1925,1.6356477480949e-17,1.6356477480948999e-16,-0.1959,True,True
l1,False,imagenet-simple,5,center,bottom_left,1926,0.138594,0.129385,0.009209,0.102963,3.9252,1925,8.968785770634702e-05,0.0008968785770634702,0.0894,True,True
l1,False,imagenet-simple,5,center,bottom_right,1926,0.138594,0.135502,0.003092,0.107084,1.2673,1925,0.2051976290945657,1.0,0.0289,False,False
l1,False,imagenet-simple,5,bottom_left,bottom_right,1926,0.129385,0.135502,-0.006117,0.088075,-3.0479,1925,0.0023356399548098506,0.023356399548098504,-0.0695,True,False
l1,False,imagenet-simple,10,top_left,top_right,1926,0.134211,0.134279,-6.8e-05,0.089521,-0.0335,1925,0.9733180084732194,1.0,-0.0008,False,False
l1,False,imagenet-simple,10,top_left,center,1926,0.134211,0.160877,-0.026666,0.107828,-10.8532,1925,1.1203510181324706e-26,1.1203510181324705e-25,-0.2473,True,True
l1,False,imagenet-simple,10,top_left,bottom_left,1926,0.134211,0.1513,-0.017089,0.101872,-7.362,1925,2.6707963551142444e-13,2.6707963551142443e-12,-0.1678,True,True
l1,False,imagenet-simple,10,top_left,bottom_right,1926,0.134211,0.15796,-0.02375,0.109799,-9.4927,1925,6.406624055717744e-21,6.406624055717744e-20,-0.2163,True,True
l1,False,imagenet-simple,10,top_right,center,1926,0.134279,0.160877,-0.026598,0.106194,-10.9921,1925,2.6551626908305856e-27,2.6551626908305856e-26,-0.2505,True,True
l1,False,imagenet-simple,10,top_right,bottom_left,1926,0.134279,0.1513,-0.017021,0.101118,-7.3873,1925,2.2205915050693472e-13,2.2205915050693473e-12,-0.1683,True,True
l1,False,imagenet-simple,10,top_right,bottom_right,1926,0.134279,0.15796,-0.023681,0.103603,-10.0315,1925,4.0528947492825383e-23,4.0528947492825383e-22,-0.2286,True,True
l1,False,imagenet-simple,10,center,bottom_left,1926,0.160877,0.1513,0.009577,0.103955,4.0431,1925,5.482559028411687e-05,0.0005482559028411687,0.0921,True,True
l1,False,imagenet-simple,10,center,bottom_right,1926,0.160877,0.15796,0.002917,0.105866,1.2091,1925,0.22676903506736723,1.0,0.0276,False,False
l1,False,imagenet-simple,10,bottom_left,bottom_right,1926,0.1513,0.15796,-0.00666,0.089934,-3.2501,1925,0.0011735091092183127,0.011735091092183127,-0.0741,True,False
l1,False,imagenet-simple,20,top_left,top_right,1926,0.175465,0.177446,-0.001981,0.094521,-0.9199,1925,0.3577567028871398,1.0,-0.021,False,False
l1,False,imagenet-simple,20,top_left,center,1926,0.175465,0.179191,-0.003726,0.106424,-1.5366,1925,0.12454997665397467,1.0,-0.035,False,False
l1,False,imagenet-simple,20,top_left,bottom_left,1926,0.175465,0.184066,-0.008602,0.100422,-3.7591,1925,0.0001755796127888163,0.0017557961278881632,-0.0857,True,True
l1,False,imagenet-simple,20,top_left,bottom_right,1926,0.175465,0.192659,-0.017195,0.107505,-7.0193,1925,3.078705027144332e-12,3.078705027144332e-11,-0.1599,True,True
l1,False,imagenet-simple,20,top_right,center,1926,0.177446,0.179191,-0.001745,0.104269,-0.7345,1925,0.46272519218773234,1.0,-0.0167,False,False
l1,False,imagenet-simple,20,top_right,bottom_left,1926,0.177446,0.184066,-0.006621,0.103202,-2.8154,1925,0.004921438429835399,0.049214384298353994,-0.0642,True,False
l1,False,imagenet-simple,20,top_right,bottom_right,1926,0.177446,0.192659,-0.015213,0.103241,-6.467,1925,1.2637571007085086e-10,1.2637571007085086e-09,-0.1474,True,True
l1,False,imagenet-simple,20,center,bottom_left,1926,0.179191,0.184066,-0.004875,0.094088,-2.2741,1925,0.023068780977767,0.23068780977767,-0.0518,False,False
l1,False,imagenet-simple,20,center,bottom_right,1926,0.179191,0.192659,-0.013468,0.099927,-5.9151,1925,3.916234953865884e-09,3.9162349538658836e-08,-0.1348,True,True
l1,False,imagenet-simple,20,bottom_left,bottom_right,1926,0.184066,0.192659,-0.008593,0.087279,-4.3207,1925,1.63441844841653e-05,0.00016344184484165303,-0.0985,True,True
l1,False,imagenet-simple,30,top_left,top_right,1926,0.204707,0.205244,-0.000537,0.082484,-0.2856,1925,0.775177952954083,1.0,-0.0065,False,False
l1,False,imagenet-simple,30,top_left,center,1926,0.204707,0.186501,0.018206,0.088412,9.0374,1925,3.8051721944307323e-19,3.805172194430732e-18,0.2059,True,True
l1,False,imagenet-simple,30,top_left,bottom_left,1926,0.204707,0.207988,-0.00328,0.08751,-1.6449,1925,0.10014342669888165,1.0,-0.0375,False,False
l1,False,imagenet-simple,30,top_left,bottom_right,1926,0.204707,0.213771,-0.009064,0.096463,-4.1235,1925,3.889493178021223e-05,0.00038894931780212227,-0.094,True,True
l1,False,imagenet-simple,30,top_right,center,1926,0.205244,0.186501,0.018743,0.094312,8.7219,1925,5.801924116583404e-18,5.801924116583404e-17,0.1987,True,True
l1,False,imagenet-simple,30,top_right,bottom_left,1926,0.205244,0.207988,-0.002743,0.095153,-1.2652,1925,0.20594814612118134,1.0,-0.0288,False,False
l1,False,imagenet-simple,30,top_right,bottom_right,1926,0.205244,0.213771,-0.008527,0.09054,-4.1331,1925,3.73294852181501e-05,0.00037329485218150096,-0.0942,True,True
l1,False,imagenet-simple,30,center,bottom_left,1926,0.186501,0.207988,-0.021487,0.085208,-11.0666,1925,1.2183248742698004e-27,1.2183248742698003e-26,-0.2522,True,True
l1,False,imagenet-simple,30,center,bottom_right,1926,0.186501,0.213771,-0.02727,0.088306,-13.5526,1925,4.930262285014564e-40,4.9302622850145644e-39,-0.3088,True,True
l1,False,imagenet-simple,30,bottom_left,bottom_right,1926,0.207988,0.213771,-0.005784,0.076009,-3.3393,1925,0.0008558681057865188,0.008558681057865189,-0.0761,True,True
l1,False,imagenet-simple,40,top_left,top_right,1926,0.231943,0.231888,5.5e-05,0.068745,0.0352,1925,0.9719022244375156,1.0,0.0008,False,False
l1,False,imagenet-simple,40,top_left,center,1926,0.231943,0.187832,0.044111,0.079875,24.2363,1925,1.795373460158499e-113,1.795373460158499e-112,0.5523,True,True
l1,False,imagenet-simple,40,top_left,bottom_left,1926,0.231943,0.225366,0.006577,0.077301,3.7337,1925,0.0001941476506906129,0.001941476506906129,0.0851,True,True
l1,False,imagenet-simple,40,top_left,bottom_right,1926,0.231943,0.233089,-0.001146,0.086454,-0.5816,1925,0.5609369738952211,1.0,-0.0133,False,False
l1,False,imagenet-simple,40,top_right,center,1926,0.231888,0.187832,0.044056,0.085758,22.5454,1925,4.479382407964062e-100,4.4793824079640626e-99,0.5137,True,True
l1,False,imagenet-simple,40,top_right,bottom_left,1926,0.231888,0.225366,0.006521,0.086766,3.2985,1925,0.0009897266430309614,0.009897266430309614,0.0752,True,True
l1,False,imagenet-simple,40,top_right,bottom_right,1926,0.231888,0.233089,-0.001201,0.082047,-0.6423,1925,0.5207526675964282,1.0,-0.0146,False,False
l1,False,imagenet-simple,40,center,bottom_left,1926,0.187832,0.225366,-0.037535,0.071417,-23.0655,1925,3.872085400642373e-104,3.872085400642373e-103,-0.5256,True,True
l1,False,imagenet-simple,40,center,bottom_right,1926,0.187832,0.233089,-0.045257,0.081603,-24.3392,1925,2.6422997033837522e-114,2.642299703383752e-113,-0.5546,True,True
l1,False,imagenet-simple,40,bottom_left,bottom_right,1926,0.225366,0.233089,-0.007722,0.070557,-4.8032,1925,1.6820783379287314e-06,1.6820783379287313e-05,-0.1094,True,True
l1,False,imagenet-complex,5,top_left,top_right,1926,0.196942,0.193618,0.003324,0.10929,1.3347,1925,0.18211637112555368,1.0,0.0304,False,False
l1,False,imagenet-complex,5,top_left,center,1926,0.196942,0.194768,0.002174,0.121455,0.7854,1925,0.43230586402470306,1.0,0.0179,False,False
l1,False,imagenet-complex,5,top_left,bottom_left,1926,0.196942,0.214753,-0.017811,0.125329,-6.2369,1925,5.471073695026683e-10,5.471073695026683e-09,-0.1421,True,True
l1,False,imagenet-complex,5,top_left,bottom_right,1926,0.196942,0.219469,-0.022528,0.130728,-7.5627,1925,6.077934215146748e-14,6.077934215146748e-13,-0.1723,True,True
l1,False,imagenet-complex,5,top_right,center,1926,0.193618,0.194768,-0.00115,0.126112,-0.4003,1925,0.6889847764758128,1.0,-0.0091,False,False
l1,False,imagenet-complex,5,top_right,bottom_left,1926,0.193618,0.214753,-0.021135,0.133668,-6.9392,1925,5.369661324643045e-12,5.369661324643045e-11,-0.1581,True,True
l1,False,imagenet-complex,5,top_right,bottom_right,1926,0.193618,0.219469,-0.025852,0.132002,-8.5948,1925,1.696288315352162e-17,1.696288315352162e-16,-0.1958,True,True
l1,False,imagenet-complex,5,center,bottom_left,1926,0.194768,0.214753,-0.019985,0.125108,-7.0105,1925,3.2744647252978477e-12,3.274464725297848e-11,-0.1597,True,True
l1,False,imagenet-complex,5,center,bottom_right,1926,0.194768,0.219469,-0.024701,0.125893,-8.6108,1925,1.4825975437857285e-17,1.4825975437857286e-16,-0.1962,True,True
l1,False,imagenet-complex,5,bottom_left,bottom_right,1926,0.214753,0.219469,-0.004716,0.116353,-1.7789,1925,0.0754112382485725,0.754112382485725,-0.0405,False,False
l1,False,imagenet-complex,10,top_left,top_right,1926,0.225852,0.229665,-0.003813,0.109694,-1.5255,1925,0.12728666365803862,1.0,-0.0348,False,False
l1,False,imagenet-complex,10,top_left,center,1926,0.225852,0.221351,0.004501,0.121106,1.6312,1925,0.10300756956545754,1.0,0.0372,False,False
l1,False,imagenet-complex,10,top_left,bottom_left,1926,0.225852,0.249241,-0.023389,0.134626,-7.6243,1925,3.8276420426021665e-14,3.8276420426021666e-13,-0.1737,True,True
l1,False,imagenet-complex,10,top_left,bottom_right,1926,0.225852,0.249529,-0.023677,0.135197,-7.6857,1925,2.4082756524190693e-14,2.4082756524190693e-13,-0.1751,True,True
l1,False,imagenet-complex,10,top_right,center,1926,0.229665,0.221351,0.008315,0.12456,2.9295,1925,0.003435433632931957,0.03435433632931957,0.0668,True,False
l1,False,imagenet-complex,10,top_right,bottom_left,1926,0.229665,0.249241,-0.019575,0.135403,-6.3447,1925,2.770977480450671e-10,2.770977480450671e-09,-0.1446,True,True
l1,False,imagenet-complex,10,top_right,bottom_right,1926,0.229665,0.249529,-0.019864,0.131139,-6.6475,1925,3.871388367140712e-11,3.871388367140712e-10,-0.1515,True,True
l1,False,imagenet-complex,10,center,bottom_left,1926,0.221351,0.249241,-0.02789,0.120011,-10.1989,1925,7.99066023062127e-24,7.990660230621271e-23,-0.2324,True,True
l1,False,imagenet-complex,10,center,bottom_right,1926,0.221351,0.249529,-0.028178,0.119888,-10.315,1925,2.558072271319369e-24,2.558072271319369e-23,-0.235,True,True
l1,False,imagenet-complex,10,bottom_left,bottom_right,1926,0.249241,0.249529,-0.000288,0.112858,-0.1121,1925,0.9107492664051449,1.0,-0.0026,False,False
l1,False,imagenet-complex,20,top_left,top_right,1926,0.277683,0.279006,-0.001323,0.103984,-0.5585,1925,0.5765452182741098,1.0,-0.0127,False,False
l1,False,imagenet-complex,20,top_left,center,1926,0.277683,0.250189,0.027494,0.108814,11.0889,1925,9.63433697336466e-28,9.63433697336466e-27,0.2527,True,True
l1,False,imagenet-complex,20,top_left,bottom_left,1926,0.277683,0.287647,-0.009964,0.125854,-3.4745,1925,0.0005230549441779793,0.005230549441779793,-0.0792,True,True
l1,False,imagenet-complex,20,top_left,bottom_right,1926,0.277683,0.288596,-0.010913,0.126624,-3.7824,1925,0.00016007244812542797,0.0016007244812542797,-0.0862,True,True
l1,False,imagenet-complex,20,top_right,center,1926,0.279006,0.250189,0.028818,0.106547,11.8699,1925,2.0538893031900413e-31,2.0538893031900412e-30,0.2705,True,True
l1,False,imagenet-complex,20,top_right,bottom_left,1926,0.279006,0.287647,-0.008641,0.121523,-3.1205,1925,0.0018324737800561623,0.018324737800561625,-0.0711,True,False
l1,False,imagenet-complex,20,top_right,bottom_right,1926,0.279006,0.288596,-0.00959,0.11604,-3.6269,1925,0.00029432041329233047,0.002943204132923305,-0.0826,True,True
l1,False,imagenet-complex,20,center,bottom_left,1926,0.250189,0.287647,-0.037458,0.103496,-15.8839,1925,1.7570647963782458e-53,1.757064796378246e-52,-0.3619,True,True
l1,False,imagenet-complex,20,center,bottom_right,1926,0.250189,0.288596,-0.038408,0.104319,-16.1578,1925,3.6033913479410504e-55,3.6033913479410507e-54,-0.3682,True,True
l1,False,imagenet-complex,20,bottom_left,bottom_right,1926,0.287647,0.288596,-0.000949,0.111615,-0.3732,1925,0.7090269880485465,1.0,-0.0085,False,False
l1,False,imagenet-complex,30,top_left,top_right,1926,0.307597,0.311142,-0.003545,0.086414,-1.8004,1925,0.07194831604413952,0.7194831604413953,-0.041,False,False
l1,False,imagenet-complex,30,top_left,center,1926,0.307597,0.268745,0.038852,0.097639,17.4629,1925,1.6617842997003876e-63,1.6617842997003875e-62,0.3979,True,True
l1,False,imagenet-complex,30,top_left,bottom_left,1926,0.307597,0.311848,-0.004251,0.100893,-1.8492,1925,0.06458198270363145,0.6458198270363146,-0.0421,False,False
l1,False,imagenet-complex,30,top_left,bottom_right,1926,0.307597,0.311377,-0.00378,0.11462,-1.4472,1925,0.14799515339496205,1.0,-0.033,False,False
l1,False,imagenet-complex,30,top_right,center,1926,0.311142,0.268745,0.042397,0.094587,19.6712,1925,1.2042291903102546e-78,1.2042291903102546e-77,0.4482,True,True
l1,False,imagenet-complex,30,top_right,bottom_left,1926,0.311142,0.311848,-0.000706,0.107209,-0.2891,1925,0.7725672598465116,1.0,-0.0066,False,False
l1,False,imagenet-complex,30,top_right,bottom_right,1926,0.311142,0.311377,-0.000235,0.098505,-0.1045,1925,0.9167440821086867,1.0,-0.0024,False,False
l1,False,imagenet-complex,30,center,bottom_left,1926,0.268745,0.311848,-0.043103,0.090351,-20.9365,1925,7.426203060165717e-88,7.426203060165717e-87,-0.4771,True,True
l1,False,imagenet-complex,30,center,bottom_right,1926,0.268745,0.311377,-0.042632,0.0949,-19.7149,1925,5.87639758994584e-79,5.87639758994584e-78,-0.4492,True,True
l1,False,imagenet-complex,30,bottom_left,bottom_right,1926,0.311848,0.311377,0.000471,0.091544,0.226,1925,0.8212080387714898,1.0,0.0052,False,False
l1,False,imagenet-complex,40,top_left,top_right,1926,0.338792,0.328135,0.010657,0.076529,6.1111,1925,1.194398391618052e-09,1.1943983916180519e-08,0.1392,True,True
l1,False,imagenet-complex,40,top_left,center,1926,0.338792,0.279354,0.059437,0.089543,29.1311,1925,7.0471325565652864e-155,7.047132556565286e-154,0.6638,True,True
l1,False,imagenet-complex,40,top_left,bottom_left,1926,0.338792,0.330786,0.008006,0.087197,4.0294,1925,5.808563439431334e-05,0.0005808563439431333,0.0918,True,True
l1,False,imagenet-complex,40,top_left,bottom_right,1926,0.338792,0.327785,0.011007,0.095036,5.0829,1925,4.078120979330436e-07,4.078120979330436e-06,0.1158,True,True
l1,False,imagenet-complex,40,top_right,center,1926,0.328135,0.279354,0.048781,0.086826,24.6564,1925,7.000875050499815e-117,7.000875050499816e-116,0.5618,True,True
l1,False,imagenet-complex,40,top_right,bottom_left,1926,0.328135,0.330786,-0.002651,0.089683,-1.2971,1925,0.19476751871623757,1.0,-0.0296,False,False
l1,False,imagenet-complex,40,top_right,bottom_right,1926,0.328135,0.327785,0.00035,0.081526,0.1886,1925,0.8504055439326628,1.0,0.0043,False,False
l1,False,imagenet-complex,40,center,bottom_left,1926,0.279354,0.330786,-0.051431,0.085419,-26.4243,1925,1.510464076145348e-131,1.5104640761453481e-130,-0.6021,True,True
l1,False,imagenet-complex,40,center,bottom_right,1926,0.279354,0.327785,-0.04843,0.086003,-24.7135,1925,2.3935722754021724e-117,2.3935722754021726e-116,-0.5631,True,True
l1,False,imagenet-complex,40,bottom_left,bottom_right,1926,0.330786,0.327785,0.003001,0.076863,1.7135,1925,0.08678681133925842,0.8678681133925842,0.039,False,False
